timestamp,open,high,low,close,volume
2026-06-30 10:22:00,53.5701,53.5798,53.5524,53.575,6508
2026-06-30 10:23:00,53.5798,53.5846,53.5653,53.5653,4379
2026-06-30 10:24:00,53.5653,53.5653,53.5556,53.5604,2760
2026-06-30 10:25:00,53.5604,53.5895,53.5604,53.5798,7835
2026-06-30 10:26:00,53.575,53.5992,53.5701,53.5943,15249
2026-06-30 10:27:00,53.5895,53.604,53.5895,53.5895,2887
2026-06-30 10:28:00,53.5846,53.6234,53.5846,53.6185,2946
2026-06-30 10:29:00,53.6282,53.6282,53.6234,53.6234,1542
2026-06-30 10:30:00,53.6234,53.6669,53.6234,53.6476,14435
2026-06-30 10:31:00,53.6476,53.6476,53.6427,53.6427,2480
2026-06-30 10:32:00,53.6427,53.6475,53.6137,53.6282,3974
2026-06-30 10:33:00,53.6137,53.6185,53.5798,53.5895,15536
2026-06-30 10:34:00,53.5943,53.5943,53.5653,53.5701,6549
2026-06-30 10:35:00,53.5604,53.5604,53.5459,53.5508,3450
2026-06-30 10:36:00,53.5459,53.5556,53.5459,53.5459,5431
2026-06-30 10:37:00,53.5411,53.5556,53.5266,53.5411,15252
2026-06-30 10:38:00,53.5362,53.5508,53.5217,53.5508,9524
2026-06-30 10:39:00,53.5459,53.5508,53.5266,53.5314,15333
2026-06-30 10:40:00,53.5217,53.5217,53.5024,53.5024,7254
2026-06-30 10:41:00,53.4975,53.4975,53.4685,53.4685,6143
2026-06-30 10:42:00,53.4685,53.4685,53.4588,53.4588,8985
2026-06-30 10:43:00,53.4588,53.4588,53.4394,53.4394,3146
2026-06-30 10:44:00,53.4394,53.454,53.4152,53.4394,10618
2026-06-30 10:45:00,53.4394,53.4394,53.4104,53.4104,6645
2026-06-30 10:46:00,53.4298,53.4433,53.4152,53.4201,2252
2026-06-30 10:47:00,53.4104,53.4104,53.3959,53.4056,6035
2026-06-30 10:48:00,53.4007,53.4007,53.3717,53.3765,2389
2026-06-30 10:49:00,53.3765,53.3765,53.3572,53.3572,1258
2026-06-30 10:50:00,53.3572,53.3572,53.3475,53.3572,4346
2026-06-30 10:51:00,53.3572,53.3814,53.3426,53.3717,10774
2026-06-30 10:52:00,53.3765,53.3765,53.3603,53.3668,4047
2026-06-30 10:53:00,53.3668,53.3765,53.362,53.3717,2204
2026-06-30 10:54:00,53.3765,53.3765,53.3426,53.3426,1980
2026-06-30 10:55:00,53.3426,53.3668,53.3426,53.362,8481
2026-06-30 10:56:00,53.3668,53.3717,53.3387,53.3426,12617
2026-06-30 10:57:00,53.3475,53.3668,53.3475,53.3667,6195
2026-06-30 10:58:00,53.3717,53.4145,53.3597,53.4145,10785
2026-06-30 10:59:00,53.4104,53.4152,53.3765,53.3767,3698
2026-06-30 11:00:00,53.3765,53.3765,53.3426,53.3426,4803
2026-06-30 11:01:00,53.3391,53.3391,53.3378,53.3378,1318
2026-06-30 11:02:00,53.3475,53.3636,53.3475,53.3636,8120
2026-06-30 11:03:00,53.3668,53.3668,53.3572,53.3572,1103
2026-06-30 11:04:00,53.3523,53.3523,53.3378,53.3447,2613
2026-06-30 11:05:00,53.3426,53.3787,53.3426,53.3668,5646
2026-06-30 11:06:00,53.362,53.3765,53.3572,53.3572,4041
2026-06-30 11:07:00,53.362,53.3765,53.3572,53.3765,1946
2026-06-30 11:08:00,53.3765,53.3862,53.362,53.3668,4676
2026-06-30 11:09:00,53.3764,53.3765,53.3668,53.3765,1283
2026-06-30 11:10:00,53.3959,53.3959,53.3765,53.3765,3410
2026-06-30 11:11:00,53.3668,53.3814,53.3668,53.3765,7993
2026-06-30 11:12:00,53.3765,53.3862,53.3717,53.3765,5027
2026-06-30 11:13:00,53.3765,53.3862,53.3717,53.3717,1402
2026-06-30 11:14:00,53.3669,53.3669,53.3475,53.3523,2856
2026-06-30 11:15:00,53.3572,53.362,53.3523,53.3572,1916
2026-06-30 11:16:00,53.3475,53.3475,53.3475,53.3475,3674
2026-06-30 11:17:00,53.3378,53.3378,53.333,53.3378,2503
2026-06-30 11:18:00,53.3378,53.3378,53.3233,53.3281,3707
2026-06-30 11:19:00,53.3233,53.333,53.3233,53.333,1018
2026-06-30 11:20:00,53.3281,53.333,53.3088,53.3184,10907
2026-06-30 11:21:00,53.3184,53.3184,53.2991,53.2991,920
2026-06-30 11:22:00,53.2991,53.2991,53.2894,53.2894,1988
2026-06-30 11:23:00,53.2894,53.2894,53.27,53.27,3506
2026-06-30 11:24:00,53.2749,53.2749,53.2555,53.2555,6498
2026-06-30 11:25:00,53.2555,53.2749,53.2555,53.2749,5932
2026-06-30 11:26:00,53.27,53.2749,53.2652,53.2652,6940
2026-06-30 11:27:00,53.27,53.2749,53.2458,53.2458,2829
2026-06-30 11:28:00,53.2458,53.2652,53.2458,53.2652,4728
2026-06-30 11:29:00,53.2604,53.2604,53.2458,53.2555,2290
2026-06-30 11:30:00,53.2555,53.2604,53.241,53.241,2772
2026-06-30 11:31:00,53.241,53.241,53.2216,53.2362,8700
2026-06-30 11:32:00,53.2362,53.2458,53.2265,53.2362,5001
2026-06-30 11:33:00,53.2362,53.2507,53.2023,53.2071,9311
2026-06-30 11:34:00,53.212,53.2216,53.1248,53.1732,102623
2026-06-30 11:35:00,53.1684,53.2071,53.1684,53.2071,17156
2026-06-30 11:36:00,53.212,53.2216,53.1974,53.1974,10252
2026-06-30 11:37:00,53.1926,53.1926,53.1732,53.1732,3732
2026-06-30 11:38:00,53.1829,53.1974,53.1781,53.1974,4335
2026-06-30 11:39:00,53.1974,53.1974,53.1829,53.1829,2724
2026-06-30 11:40:00,53.1732,53.1781,53.1636,53.1636,1555
2026-06-30 11:41:00,53.149,53.149,53.1345,53.1345,2334
2026-06-30 11:42:00,53.1384,53.1539,53.1345,53.1345,3434
2026-06-30 11:43:00,53.1297,53.1297,53.1254,53.1254,676
2026-06-30 11:44:00,53.1284,53.1345,53.1103,53.1103,7574
2026-06-30 11:45:00,53.1103,53.1248,53.1103,53.1248,1493
2026-06-30 11:46:00,53.1152,53.1248,53.1152,53.1152,2598
2026-06-30 11:47:00,53.1248,53.1248,53.1055,53.1055,895
2026-06-30 11:48:00,53.1006,53.12,53.1006,53.12,1279
2026-06-30 11:49:00,53.12,53.1248,53.12,53.12,2046
2026-06-30 11:50:00,53.12,53.1248,53.1152,53.12,8271
2026-06-30 11:51:00,53.1248,53.1369,53.1248,53.1345,7129
2026-06-30 11:52:00,53.1348,53.1348,53.1345,53.1345,828
2026-06-30 11:53:00,53.135,53.1732,53.1345,53.154,14287
2026-06-30 11:54:00,53.1539,53.1539,53.1539,53.1539,591
2026-06-30 11:55:00,53.1539,53.1539,53.1394,53.1442,5573
2026-06-30 11:56:00,53.1443,53.1539,53.1443,53.1539,1189
2026-06-30 11:57:00,53.1442,53.1447,53.1442,53.1442,3426
2026-06-30 11:58:00,53.149,53.149,53.1297,53.1345,2182
2026-06-30 11:59:00,53.1297,53.1442,53.1249,53.1346,2393
2026-06-30 12:00:00,53.1248,53.1248,53.1152,53.12,949
2026-06-30 12:01:00,53.1152,53.1152,53.1055,53.1055,2869
2026-06-30 12:02:00,53.1055,53.1055,53.091,53.1055,2721
2026-06-30 12:03:00,53.1103,53.1103,53.1006,53.1055,1508
2026-06-30 12:04:00,53.096,53.1006,53.096,53.1006,500
2026-06-30 12:05:00,53.1055,53.1152,53.1055,53.1103,1779
2026-06-30 12:06:00,53.1103,53.1152,53.1055,53.1055,1040
2026-06-30 12:07:00,53.1057,53.1152,53.1057,53.1152,912
2026-06-30 12:09:00,53.1159,53.1248,53.1159,53.1248,689
2026-06-30 12:10:00,53.1248,53.1297,53.1248,53.1248,1307
2026-06-30 12:11:00,53.1248,53.1345,53.1248,53.1345,1175
2026-06-30 12:12:00,53.1345,53.1345,53.1345,53.1345,1479
2026-06-30 12:13:00,53.1248,53.1248,53.1055,53.1152,2635
2026-06-30 12:14:00,53.1055,53.1055,53.1055,53.1055,509
2026-06-30 12:15:00,53.1103,53.1152,53.1103,53.1152,401
2026-06-30 12:16:00,53.1152,53.1152,53.1055,53.1055,2838
2026-06-30 12:17:00,53.1055,53.1152,53.1055,53.1152,2270
2026-06-30 12:18:00,53.1152,53.1152,53.1055,53.1152,4345
2026-06-30 12:19:00,53.1248,53.1248,53.1248,53.1248,274
2026-06-30 12:20:00,53.12,53.1248,53.1152,53.12,649
2026-06-30 12:21:00,53.12,53.12,53.1152,53.1152,723
2026-06-30 12:22:00,53.1224,53.1248,53.1224,53.1248,316
2026-06-30 12:23:00,53.12,53.12,53.12,53.12,4325
2026-06-30 12:24:00,53.12,53.1248,53.12,53.1248,5352
2026-06-30 12:25:00,53.125,53.149,53.125,53.149,3959
2026-06-30 12:26:00,53.149,53.149,53.1442,53.1442,2032
2026-06-30 12:27:00,53.1442,53.1442,53.1442,53.1442,260
2026-06-30 12:28:00,53.1394,53.149,53.1394,53.149,1686
2026-06-30 12:29:00,53.149,53.1539,53.149,53.1519,2862
2026-06-30 12:30:00,53.149,53.149,53.1442,53.1442,4515
2026-06-30 12:31:00,53.1539,53.1539,53.149,53.149,531
2026-06-30 12:32:00,53.1442,53.1539,53.1442,53.149,1440
2026-06-30 12:33:00,53.1503,53.1503,53.1443,53.1443,643
2026-06-30 12:34:00,53.1442,53.1515,53.1442,53.1442,823
2026-06-30 12:35:00,53.1442,53.1442,53.1345,53.1394,1775
2026-06-30 12:37:00,53.1394,53.1394,53.1152,53.1152,5698
2026-06-30 12:38:00,53.1152,53.149,53.1152,53.149,11637
2026-06-30 12:39:00,53.149,53.149,53.1345,53.1345,1385
2026-06-30 12:40:00,53.1442,53.1539,53.1394,53.1444,6194
2026-06-30 12:41:00,53.1442,53.1442,53.1352,53.1394,4111
2026-06-30 12:42:00,53.1423,53.1442,53.1365,53.1365,2160
2026-06-30 12:43:00,53.1345,53.1345,53.1248,53.1248,1267
2026-06-30 12:44:00,53.1177,53.1229,53.1103,53.1229,2101
2026-06-30 12:45:00,53.1152,53.1152,53.0997,53.0997,1593
2026-06-30 12:46:00,53.1152,53.1152,53.1006,53.1006,2068
2026-06-30 12:47:00,53.0958,53.0959,53.0958,53.0958,988
2026-06-30 12:48:00,53.0958,53.0958,53.0813,53.0837,2661
2026-06-30 12:49:00,53.091,53.0934,53.0862,53.0862,1118
2026-06-30 12:50:00,53.0958,53.0958,53.0861,53.091,6220
2026-06-30 12:51:00,53.0861,53.0861,53.0861,53.0861,551
2026-06-30 12:52:00,53.0861,53.0861,53.0764,53.0764,1058
2026-06-30 12:53:00,53.0764,53.0764,53.0571,53.0571,2407
2026-06-30 12:54:00,53.0668,53.0668,53.0619,53.0619,340
2026-06-30 12:55:00,53.0619,53.0668,53.0571,53.0619,1620
2026-06-30 12:56:00,53.0619,53.0668,53.0572,53.0572,1079
2026-06-30 12:57:00,53.0668,53.0716,53.0668,53.0716,665
2026-06-30 12:58:00,53.0764,53.086,53.0764,53.086,1791
2026-06-30 12:59:00,53.0861,53.0958,53.0813,53.0958,1428
2026-06-30 13:00:00,53.091,53.0958,53.091,53.0958,2221
2026-06-30 13:01:00,53.091,53.091,53.091,53.091,365
2026-06-30 13:02:00,53.0861,53.0861,53.0813,53.0813,1435
2026-06-30 13:04:00,53.0861,53.0862,53.0861,53.0861,2754
2026-06-30 13:05:00,53.0813,53.1006,53.0813,53.1006,3308
2026-06-30 13:06:00,53.1006,53.1006,53.1006,53.1006,348
2026-06-30 13:07:00,53.1055,53.1152,53.1055,53.1103,1648
2026-06-30 13:08:00,53.1248,53.1248,53.1248,53.1248,1020
2026-06-30 13:09:00,53.1248,53.1297,53.1248,53.1297,831
2026-06-30 13:10:00,53.1345,53.1394,53.1345,53.1394,1359
2026-06-30 13:11:00,53.1345,53.1394,53.1345,53.1353,632
2026-06-30 13:12:00,53.1345,53.1437,53.1345,53.1394,6347
2026-06-30 13:13:00,53.1346,53.1346,53.1346,53.1346,784
2026-06-30 13:14:00,53.1394,53.1442,53.1353,53.1394,2323
2026-06-30 13:16:00,53.149,53.149,53.1394,53.1394,3614
2026-06-30 13:17:00,53.1346,53.1346,53.1345,53.1345,927
2026-06-30 13:18:00,53.1394,53.1428,53.1394,53.1428,1167
2026-06-30 13:19:00,53.1394,53.1394,53.1394,53.1394,569
2026-06-30 13:20:00,53.1442,53.149,53.1394,53.1394,2915
2026-06-30 13:21:00,53.1345,53.1345,53.12,53.12,1010
2026-06-30 13:22:00,53.12,53.1224,53.12,53.1224,657
2026-06-30 13:23:00,53.1152,53.1345,53.1103,53.1297,5977
2026-06-30 13:24:00,53.1265,53.1265,53.1265,53.1265,492
2026-06-30 13:25:00,53.1297,53.1442,53.1297,53.1345,3058
2026-06-30 13:26:00,53.1345,53.1345,53.1297,53.1297,800
2026-06-30 13:27:00,53.1345,53.1345,53.1345,53.1345,366
2026-06-30 13:28:00,53.1345,53.1394,53.1345,53.1394,1151
2026-06-30 13:29:00,53.1394,53.1394,53.1297,53.1297,714
2026-06-30 13:30:00,53.1248,53.1248,53.1103,53.1248,1592
2026-06-30 13:31:00,53.1152,53.12,53.1103,53.1162,4438
2026-06-30 13:32:00,53.1248,53.1248,53.12,53.12,3662
2026-06-30 13:33:00,53.1248,53.1248,53.1152,53.12,611
2026-06-30 13:34:00,53.1152,53.1163,53.1152,53.1163,446
2026-06-30 13:35:00,53.12,53.1297,53.12,53.1248,2259
2026-06-30 13:36:00,53.1248,53.1321,53.1248,53.1321,1737
2026-06-30 13:37:00,53.1248,53.1394,53.1248,53.1394,1789
2026-06-30 13:38:00,53.1345,53.1394,53.1248,53.1345,3088
2026-06-30 13:39:00,53.1345,53.1345,53.1249,53.1345,1848
2026-06-30 13:40:00,53.1345,53.1345,53.1297,53.1297,1737
2026-06-30 13:41:00,53.1254,53.1344,53.1248,53.1344,2049
2026-06-30 13:42:00,53.1297,53.1297,53.1152,53.1168,1247
2026-06-30 13:43:00,53.12,53.1248,53.12,53.1248,2804
2026-06-30 13:44:00,53.1248,53.1248,53.1171,53.1248,1974
2026-06-30 13:45:00,53.1152,53.1297,53.1152,53.1297,1458
2026-06-30 13:46:00,53.1297,53.1297,53.1248,53.1248,1704
2026-06-30 13:48:00,53.1248,53.1248,53.12,53.1248,2684
2026-06-30 13:50:00,53.1248,53.1248,53.12,53.12,2442
2026-06-30 13:51:00,53.1152,53.1152,53.0958,53.0958,2728
2026-06-30 13:52:00,53.1055,53.1055,53.1006,53.1006,1729
2026-06-30 13:53:00,53.1103,53.1103,53.097,53.1006,3151
2026-06-30 13:54:00,53.0958,53.1055,53.0958,53.1006,943
2026-06-30 13:55:00,53.0958,53.1006,53.0861,53.0922,1671
2026-06-30 13:56:00,53.0861,53.091,53.0764,53.0861,5737
2026-06-30 13:57:00,53.0861,53.0861,53.0813,53.0861,1491
2026-06-30 13:58:00,53.0861,53.0861,53.0765,53.0813,1072
2026-06-30 13:59:00,53.091,53.0958,53.091,53.091,1436
2026-06-30 14:00:00,53.091,53.091,53.0813,53.0861,2060
2026-06-30 14:01:00,53.0861,53.0861,53.0764,53.0764,2245
2026-06-30 14:02:00,53.0813,53.0837,53.0716,53.0716,1770
2026-06-30 14:03:00,53.0716,53.0716,53.0716,53.0716,415
2026-06-30 14:04:00,53.0668,53.0716,53.0619,53.0716,5443
2026-06-30 14:05:00,53.0716,53.0764,53.0668,53.0668,3524
2026-06-30 14:06:00,53.0716,53.0764,53.0619,53.0619,8006
2026-06-30 14:07:00,53.0668,53.0764,53.0668,53.0716,2242
2026-06-30 14:08:00,53.0716,53.0764,53.0716,53.0716,4401
2026-06-30 14:09:00,53.0716,53.0764,53.0619,53.0619,4057
2026-06-30 14:10:00,53.0571,53.0571,53.0522,53.0571,1393
2026-06-30 14:11:00,53.0571,53.0646,53.0571,53.0619,2652
2026-06-30 14:12:00,53.0668,53.0716,53.0668,53.0668,2989
2026-06-30 14:13:00,53.0619,53.0619,53.0619,53.0619,865
2026-06-30 14:14:00,53.0571,53.0728,53.0571,53.0668,9259
2026-06-30 14:15:00,53.0668,53.084,53.0668,53.0765,4173
2026-06-30 14:16:00,53.0764,53.0764,53.0668,53.0668,2345
2026-06-30 14:17:00,53.0716,53.0716,53.0668,53.0668,2139
2026-06-30 14:18:00,53.0668,53.0716,53.0572,53.0619,3755
2026-06-30 14:19:00,53.0668,53.0668,53.0522,53.0522,3183
2026-06-30 14:20:00,53.0571,53.0571,53.0522,53.0522,3222
2026-06-30 14:21:00,53.0571,53.0571,53.0474,53.0474,1586
2026-06-30 14:22:00,53.0571,53.0571,53.0522,53.0522,1169
2026-06-30 14:23:00,53.0499,53.0716,53.0499,53.0706,5706
2026-06-30 14:24:00,53.0764,53.0764,53.0716,53.0716,440
2026-06-30 14:25:00,53.0716,53.0764,53.0716,53.0764,2138
2026-06-30 14:26:00,53.0764,53.0764,53.0619,53.0619,3887
2026-06-30 14:27:00,53.0571,53.0619,53.0522,53.0619,2751
2026-06-30 14:28:00,53.0619,53.0667,53.0571,53.0619,1562
2026-06-30 14:29:00,53.0571,53.0716,53.0571,53.0716,3070
2026-06-30 14:30:00,53.0716,53.0716,53.0571,53.0571,2667
2026-06-30 14:31:00,53.0571,53.0571,53.0474,53.0522,1231
2026-06-30 14:32:00,53.0571,53.0667,53.0571,53.0572,2825
2026-06-30 14:33:00,53.0619,53.0619,53.0522,53.0522,6217
2026-06-30 14:34:00,53.0522,53.0619,53.0522,53.0571,3942
2026-06-30 14:35:00,53.0571,53.0571,53.0571,53.0571,782
2026-06-30 14:36:00,53.0571,53.0619,53.0571,53.0571,4627
2026-06-30 14:37:00,53.0522,53.0619,53.0522,53.0619,6256
2026-06-30 14:38:00,53.0595,53.0619,53.0595,53.0619,588
2026-06-30 14:39:00,53.0571,53.0619,53.0571,53.0572,1845
2026-06-30 14:40:00,53.0571,53.0619,53.0571,53.0572,3482
2026-06-30 14:41:00,53.0571,53.0668,53.0522,53.0619,12440
2026-06-30 14:42:00,53.0619,53.0668,53.0619,53.0619,2701
2026-06-30 14:43:00,53.0619,53.0668,53.0619,53.0668,1551
2026-06-30 14:44:00,53.0619,53.0668,53.0619,53.0668,322
2026-06-30 14:45:00,53.0619,53.0668,53.0571,53.0571,2097
2026-06-30 14:46:00,53.0619,53.0619,53.0474,53.0522,4761
2026-06-30 14:47:00,53.0522,53.0522,53.028,53.0425,6802
2026-06-30 14:48:00,53.0401,53.0449,53.0378,53.0378,1959
2026-06-30 14:49:00,53.0377,53.0474,53.0377,53.0474,1698
2026-06-30 14:50:00,53.0522,53.0522,53.0522,53.0522,1144
2026-06-30 14:51:00,53.0571,53.0667,53.0522,53.0522,3560
2026-06-30 14:52:00,53.0571,53.0571,53.0474,53.0571,2257
2026-06-30 14:53:00,53.0493,53.0571,53.0493,53.0522,4085
2026-06-30 14:54:00,53.0522,53.0619,53.0522,53.0619,1787
2026-06-30 14:55:00,53.0571,53.0571,53.0475,53.0475,5473
2026-06-30 14:56:00,53.0522,53.0619,53.0522,53.0619,3902
2026-06-30 14:57:00,53.0571,53.0571,53.0474,53.0522,2550
2026-06-30 14:58:00,53.0474,53.0522,53.0474,53.0474,1159
2026-06-30 14:59:00,53.0513,53.0522,53.0474,53.0474,1243
2026-06-30 15:00:00,53.0474,53.0571,53.0474,53.0571,2139
2026-06-30 15:01:00,53.0571,53.0619,53.0571,53.0619,2153
2026-06-30 15:03:00,53.0632,53.0632,53.0571,53.0619,1494
2026-06-30 15:04:00,53.0571,53.0668,53.0571,53.0668,1799
2026-06-30 15:05:00,53.0764,53.0813,53.0716,53.0764,4004
2026-06-30 15:06:00,53.0716,53.086,53.0716,53.0813,2992
2026-06-30 15:07:00,53.0764,53.0764,53.0668,53.0668,3087
2026-06-30 15:08:00,53.0763,53.0763,53.0571,53.0571,4255
2026-06-30 15:09:00,53.0619,53.0745,53.0619,53.0677,3086
2026-06-30 15:10:00,53.0668,53.0813,53.0668,53.0764,2070
2026-06-30 15:11:00,53.0813,53.0813,53.0582,53.0582,2207
2026-06-30 15:12:00,53.0667,53.0667,53.0667,53.0667,491
2026-06-30 15:13:00,53.0668,53.0668,53.0587,53.0619,1219
2026-06-30 15:14:00,53.0668,53.0668,53.0571,53.0668,2960
2026-06-30 15:15:00,53.0619,53.0643,53.0522,53.0522,10166
2026-06-30 15:16:00,53.0522,53.0571,53.0474,53.0474,4721
2026-06-30 15:17:00,53.0474,53.0522,53.0474,53.0522,2843
2026-06-30 15:18:00,53.0522,53.0522,53.049,53.0522,1266
2026-06-30 15:19:00,53.0474,53.0474,53.0425,53.0425,2533
2026-06-30 15:20:00,53.0425,53.0425,53.028,53.028,3389
2026-06-30 15:21:00,53.0232,53.0329,53.0183,53.0284,5700
2026-06-30 15:22:00,53.028,53.028,53.0183,53.0183,3720
2026-06-30 15:23:00,53.0183,53.0232,53.0183,53.0183,1002
2026-06-30 15:24:00,53.0135,53.0279,53.0135,53.0232,4669
2026-06-30 15:25:00,53.0087,53.0135,52.9554,52.9845,67100
2026-06-30 15:26:00,52.9845,52.9941,52.9699,52.971,13074
2026-06-30 15:27:00,52.9748,52.9796,52.9506,52.9567,9349
2026-06-30 15:28:00,52.9554,52.9603,52.9554,52.9554,1290
2026-06-30 15:29:00,52.9554,52.9651,52.9554,52.9651,3995
2026-06-30 15:30:00,52.9603,52.9699,52.952,52.952,7488
2026-06-30 15:31:00,52.9554,52.9651,52.9554,52.9554,6484
2026-06-30 15:32:00,52.9522,52.9554,52.9457,52.9457,4954
2026-06-30 15:33:00,52.9457,52.9554,52.9457,52.9554,3924
2026-06-30 15:34:00,52.9554,52.9651,52.9545,52.9554,8517
2026-06-30 15:35:00,52.9554,52.9554,52.9457,52.9554,6661
2026-06-30 15:36:00,52.9554,52.9566,52.9409,52.9457,16466
2026-06-30 15:37:00,52.9409,52.9554,52.9361,52.9506,4624
2026-06-30 15:38:00,52.9554,52.9554,52.9361,52.9409,6757
2026-06-30 15:39:00,52.9409,52.9603,52.9361,52.9554,18512
2026-06-30 15:40:00,52.9554,52.9603,52.9506,52.9554,9792
2026-06-30 15:41:00,52.9506,52.9603,52.9506,52.9554,3755
2026-06-30 15:42:00,52.9506,52.9651,52.9506,52.9603,10601
2026-06-30 15:43:00,52.9603,52.9699,52.9554,52.9554,15145
2026-06-30 15:44:00,52.9554,52.9554,52.9409,52.9457,4783
2026-06-30 15:45:00,52.9457,52.9506,52.9361,52.9457,15668
2026-06-30 15:46:00,52.9409,52.9554,52.9409,52.9457,6433
2026-06-30 15:47:00,52.9409,52.9651,52.9409,52.9651,18674
2026-06-30 15:48:00,52.9603,52.9699,52.9603,52.9651,3854
2026-06-30 15:49:00,52.9603,53.0087,52.9554,53.0087,25983
2026-06-30 15:50:00,53.0087,53.0135,52.9845,52.9845,33165
2026-06-30 15:51:00,52.999,53.0135,52.9899,53.0038,11893
2026-06-30 15:52:00,52.999,53.0038,52.9893,52.9893,12729
2026-06-30 15:53:00,52.9893,52.9941,52.9796,52.9845,10455
2026-06-30 15:54:00,52.9845,52.999,52.9845,52.999,9115
2026-06-30 15:55:00,52.999,53.0135,52.9893,52.9941,27862
2026-06-30 15:56:00,52.999,53.0062,52.9893,52.999,15105
2026-06-30 15:57:00,52.9941,52.9941,52.9796,52.9941,29612
2026-06-30 15:58:00,52.9941,52.999,52.9796,52.9845,22238
2026-06-30 15:59:00,52.9796,52.9796,52.9409,52.9457,77389
2026-07-01 09:30:00,52.757,52.786,52.7376,52.7763,21927
2026-07-01 09:31:00,52.757,52.7715,52.7183,52.7183,7820
2026-07-01 09:32:00,52.7376,52.7763,52.7376,52.757,7284
2026-07-01 09:33:00,52.7376,52.7473,52.7183,52.7376,5832
2026-07-01 09:34:00,52.7473,52.7957,52.7473,52.7909,4367
2026-07-01 09:35:00,52.8005,52.8441,52.7957,52.7957,21354
2026-07-01 09:36:00,52.786,52.8441,52.786,52.8344,19189
2026-07-01 09:37:00,52.8054,52.8054,52.7812,52.7812,11789
2026-07-01 09:38:00,52.786,52.7913,52.7618,52.7715,7285
2026-07-01 09:39:00,52.7763,52.8054,52.7763,52.7957,6008
